r,e,s,u,l,t,s,/,m,a,r,s,_,a,n,_,a,s,t,a,r,-,n,e,a,r,_,1,_,1,6,0,5,0,5,7,5,9,5,/,f,u,l,l,p,r,o,g,r,a,m
"SimpleITE(Fold(RelativeAngleSelect()), Start(MapPrefixes(Fold(RelativeDistanceSelect()))), MapPrefixes(Window7Avg(VelocitySelect())))",0,0.6421553778195743,0.5600430223178273
Fold(RelativeAngleSelect()),1,0.5024584123609215,0.45751741539136637
RelativeAngleSelect(),2,0.45108609590691584,0.3600345061310001
Start(MapPrefixes(Fold(RelativeDistanceSelect()))),1,0.6211756348041392,0.5754042661177765
MapPrefixes(Fold(RelativeDistanceSelect())),2,0.6607292380299915,0.6177251297492176
Fold(RelativeDistanceSelect()),3,0.647394296951819,0.6124566191999407
RelativeDistanceSelect(),4,0.7151246260737625,0.6910876232345702
MapPrefixes(Window7Avg(VelocitySelect())),1,0.6356777518665857,0.5820912350328095
Window7Avg(VelocitySelect()),2,0.6420331790123458,0.5795988049509176
VelocitySelect(),3,0.6543105364464854,0.587752907172145
