r,e,s,u,l,t,s,/,m,a,r,s,_,a,n,_,a,s,t,a,r,-,n,e,a,r,_,1,_,1,6,0,5,0,5,7,5,9,5,/,f,u,l,l,p,r,o,g,r,a,m
"SimpleITE(Fold(RelativeAngleSelect()), Start(MapPrefixes(Fold(RelativeDistanceSelect()))), MapPrefixes(Window7Avg(VelocitySelect())))",0,0.6195118389993429,0.5391128760853471
Fold(RelativeAngleSelect()),1,0.4908601298907016,0.40434584816291574
RelativeAngleSelect(),2,0.5700700778470096,0.4787022732288678
Start(MapPrefixes(Fold(RelativeDistanceSelect()))),1,0.6527400618541148,0.6009357263383954
MapPrefixes(Fold(RelativeDistanceSelect())),2,0.6307646593707664,0.6112721250388159
Fold(RelativeDistanceSelect()),3,0.6213516257645922,0.567458318487302
RelativeDistanceSelect(),4,0.6850265005148941,0.6471282353846549
MapPrefixes(Window7Avg(VelocitySelect())),1,0.6376977488186434,0.5793425324675325
Window7Avg(VelocitySelect()),2,0.6249268870636346,0.5752250910673784
VelocitySelect(),3,0.6446273867505711,0.5852574890609222
