r,e,s,u,l,t,s,/,m,a,r,s,_,a,n,_,a,s,t,a,r,-,n,e,a,r,_,1,_,1,6,0,5,0,5,7,5,9,5,/,f,u,l,l,p,r,o,g,r,a,m
"SimpleITE(Fold(RelativeAngleSelect()), Start(MapPrefixes(Fold(RelativeDistanceSelect()))), MapPrefixes(Window7Avg(VelocitySelect())))",0,0.7219798807086263,0.64650864185098,0.6556121824217624,0.6069226558091211,0.5538368811372851,0.5052174769464086,0.4671971216553547,0.44043770969891155,0.42162240870663376,0.4067985034379803,0.3952080582986113,0.3856151949186794
Fold(RelativeAngleSelect()),1,0.567092009538548,0.4730075242895755,0.6007720784085696,0.5754221003563678,0.5510295458504411,0.5314133787741426,0.5168300236834854,0.5053192899852502,0.49575922625963803,0.48813858188566617,0.48195303805538864,0.47698403821616875
RelativeAngleSelect(),2,0.6319473810239505,0.5765578030874621,0.5078201494256004,0.4959664418071997,0.4853228613978527,0.47762580044934005,0.47264619538041414,0.4693158229843515,0.46676196280072946,0.4626330005340889,0.45645753575153036,0.4512405854756715
Start(MapPrefixes(Fold(RelativeDistanceSelect()))),1,0.7280935258944357,0.7058133347885999,0.6734471741269846,0.6283576312612315,0.5706169966791497,0.510009128050726,0.46285485341900684,0.43142159063307967,0.4093912497895663,0.3934239867280741,0.3818453169259869,0.3734030933653722
MapPrefixes(Fold(RelativeDistanceSelect())),2,0.7219166254353542,0.6838594337860554,0.6801058308022921,0.6326832869013802,0.5711297949806589,0.5132109786643356,0.4682180759359579,0.43739698069994565,0.4167911410331726,0.4017617736683517,0.38980244613084636,0.3803192611600532
Fold(RelativeDistanceSelect()),3,0.7233594664515685,0.6970722963553078,0.6632396803527582,0.625281171720536,0.5669140732679211,0.5055340367262481,0.45742358291735413,0.4270281132127418,0.40684903596268324,0.39224230608002086,0.38168095320951745,0.3731047130021893
RelativeDistanceSelect(),4,0.7266933869650167,0.701209923713725,0.7511847224391874,0.699264000673763,0.6317414651151563,0.5605552137875166,0.49899491228041104,0.45064225792884827,0.4172332902423671,0.39560896939918644,0.38073245277170276,0.37005505649769893
MapPrefixes(Window7Avg(VelocitySelect())),1,0.6492265674439851,0.5868903470202259,0.45903305147514967,0.4532878574777822,0.4503429072802184,0.44752756787128134,0.44398511872916924,0.4403504949124133,0.43728029532510726,0.43493103199317806,0.4332308656856662,0.4319275505230075
Window7Avg(VelocitySelect()),2,0.6577361643336896,0.5965091603986357,0.4514517554494201,0.4455011975569803,0.44060645728814796,0.4373235424033931,0.4348689190676955,0.43298291329477656,0.4315636983660401,0.4303529609422215,0.42937077117747946,0.42853367914918994
VelocitySelect(),3,0.6514688377850784,0.5848288308612035,0.4474856526148124,0.44597207767064456,0.4438056379068093,0.44063916655837515,0.4374690471125431,0.43550042637058944,0.4342198635711045,0.433253356179253,0.4324553804319413,0.4317686347687831
